timestamp_utc,run_id,elapsed_s,num_requests_running,num_requests_waiting,gpu_kv_cache_usage_fraction,num_preemptions_total,prompt_tokens_total,generation_tokens_total,time_to_first_token_seconds_sum,time_to_first_token_seconds_count,inter_token_latency_seconds_sum,inter_token_latency_seconds_count,e2e_request_latency_seconds_sum,e2e_request_latency_seconds_count,request_queue_time_seconds_sum,request_queue_time_seconds_count,request_success_total
2026-07-15T07:32:56.643554+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,59.21855878829956,1.0,0.0,0.013083827780313362,0.0,508.0,3619.0,0.04987621307373047,1.0,49.063671827316284,3618.0,,,,,
2026-07-15T07:32:57.646846+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,60.22185015678406,1.0,0.0,0.013337390334195454,0.0,508.0,3692.0,0.04987621307373047,1.0,50.065637826919556,3691.0,,,,,
2026-07-15T07:32:58.650074+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,61.225078105926514,1.0,0.0,0.013590952888077434,0.0,508.0,3765.0,0.04987621307373047,1.0,51.0675106048584,3764.0,,,,,
2026-07-15T07:32:59.653599+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,62.22860240936279,1.0,0.0,0.013793802931183152,0.0,508.0,3839.0,0.04987621307373047,1.0,52.06900978088379,3837.0,,,,,
2026-07-15T07:33:00.657228+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,63.23223280906677,1.0,0.0,0.014047365485065133,0.0,508.0,3912.0,0.04987621307373047,1.0,53.085190296173096,3911.0,,,,,
2026-07-15T07:33:01.660450+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,64.23545384407043,1.0,0.0,0.014250215528170851,0.0,508.0,3985.0,0.04987621307373047,1.0,54.087810039520264,3984.0,,,,,
2026-07-15T07:33:02.663630+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,65.23863387107849,1.0,0.0,0.014503778082052832,0.0,508.0,4058.0,0.04987621307373047,1.0,55.090267181396484,4057.0,,,,,
2026-07-15T07:33:03.666835+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,66.24183869361877,1.0,0.0,0.014706628125158439,0.0,508.0,4131.0,0.04987621307373047,1.0,56.09302377700806,4130.0,,,,,
2026-07-15T07:33:04.670165+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,67.24517035484314,1.0,0.0,0.01496019067904053,0.0,508.0,4204.0,0.04987621307373047,1.0,57.09545063972473,4203.0,,,,,
2026-07-15T07:33:05.673411+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,68.24841475486755,1.0,0.0,0.015213753232922511,0.0,508.0,4277.0,0.04987621307373047,1.0,58.0980064868927,4276.0,,,,,
2026-07-15T07:33:06.677060+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,69.25206589698792,1.0,0.0,0.015416603276028229,0.0,508.0,4350.0,0.04987621307373047,1.0,59.1014347076416,4349.0,,,,,
